Category ID,Category Title,Products,Pages,Category ID
5xtch,Target / clothing / women's clothing / blazers & jackets,115,2,http://www.target.com/c/blazers-jackets-women-s-clothing/-/N-5xtch#?lnk=ct_menu_01_5&intc=1865087|null
4xv2f,Target / clothing / women's clothing / dresses / wedding,16,1,http://www.target.com/c/wedding-dresses-women-s-clothing/-/N-4xv2f#?lnk=lnav_shop categories_4
5xtce,Target / clothing / women's clothing / intimates / bra accessories,26,1,http://www.target.com/c/bra-accessories-intimates-women-s-clothing/-/N-5xtce#?lnk=lnav_ shop categories_5&intc=3282052|null
55qs4,Target / clothing / women's clothing / intimates / nursing bras & camis,71,2,http://www.target.com/c/nursing-bras-camis-intimates-women-s-clothing/-/N-55qs4#?lnk=lnav_ shop categories_6&intc=3282052|null
4y61g,Target / clothing / women's clothing / jeans / flare jeans,16,1,http://www.target.com/c/flare-jeans-women-s-clothing/-/N-4y61g#?lnk=lnav_%20%09%09%09%09%09%09shop%20by%20fit%09%09%09%09%09_6&intc=3196555%7Cnull
4y6ku,Target / clothing / women's clothing / jeans / straight leg jeans,33,1,http://www.target.com/c/straight-leg-jeans-women-s-clothing/-/N-4y6ku#?lnk=lnav_%20%09%09%09%09%09%09shop%20by%20fit%09%09%09%09%09_3&intc=3196555%7Cnull
551uz,Target / clothing / women's clothing / juniors / juniors' intimates,100,2,http://www.target.com/c/juniors-intimates-women-s-clothing/-/N-551uz#?lnk=lnav_ shop categories_7&intc=3282052|null
5511k,Target / clothing / women's clothing / juniors / juniors' sleepwear,137,3,http://www.target.com/c/juniors-sleepwear-women-s-clothing/-/N-5511k#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_7&intc=2014552%7Cnull
4ujnc,Target / clothing / women's clothing / pants / palazzos & soft pants,31,1,http://www.target.com/c/palazzos-soft-pants-women-s-clothing/-/N-4ujnc#?lnk=lnav_shop categories_3
4ss7o,Target / clothing / women's clothing / shorts / chino shorts,37,1,http://www.target.com/c/chino-shorts-women-s-clothing/-/N-4ss7o#?lnk=lnav_shop categories_1
4ss7n,Target / clothing / women's clothing / shorts / denim shorts,59,1,http://www.target.com/c/denim-shorts-women-s-clothing/-/N-4ss7n#?lnk=lnav_shop categories_2
4ss7l,Target / clothing / women's clothing / shorts / fashion shorts,71,2,http://www.target.com/c/fashion-shorts-women-s-clothing/-/N-4ss7l#?lnk=lnav_shop categories_3
55md0,Target / clothing / women's clothing / socks and hosiery / socks,515,9,http://www.target.com/c/socks-and-hosiery-women-s-clothing/-/N-55md0#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_1&intc=2562056%7Cnull
4xw3i,Target / clothing / women's clothing / sweaters / ponchos,20,1,http://www.target.com/c/ponchos-sweaters-women-s-clothing/-/N-4xw3i#?lnk=lnav_shop categories_2
4xw4b,Target / clothing / women's clothing / sweaters / pullovers,50,1,http://www.target.com/c/pullovers-sweaters-women-s-clothing/-/N-4xw4b#?lnk=lnav_shop categories_3
4yigt,Target / clothing / women's clothing / swimsuits / bikinis,415,7,http://www.target.com/c/bikinis-swimsuits-women-s-clothing/-/N-4yigt#?lnk=lnav_shop%20categories_5&intc=2812501%7Cnull
4sn05,Target / clothing / women's clothing / swimsuits / Merona swimwear,53,1,http://www.target.com/c/merona-swimwear-swimsuits-women-s-clothing/-/N-4sn05#?lnk=lnav_shop%20categories_4&intc=2812501%7Cnull
4uxnx,Target / clothing / women's clothing / swimsuits / mix & match swimwear,73,2,http://www.target.com/c/mix-match-swimwear-swimsuits-women-s-clothing/-/N-4uxnx#?lnk=lnav_shop%20categories_1&intc=2812501%7Cnull
4yigs,Target / clothing / women's clothing / swimsuits / tankinis,83,2,http://www.target.com/c/tankinis-swimsuits-women-s-clothing/-/N-4yigs#?lnk=lnav_shop%20categories_6&intc=2812501%7Cnull
4xpjw,Target / clothing / women's clothing / tops / shirts & blouses / long sleeve,141,3,http://www.target.com/c/long-sleeve-shirts-blouses-tops/-/N-4xpjw#?lnk=lnav_shop categories_1
4xpjx,Target / clothing / women's clothing / tops / shirts & blouses / sleeveless,119,2,http://www.target.com/c/sleeveless-shirts-blouses-tops/-/N-4xpjx#?lnk=lnav_shop categories_3
4xpjz,Target / clothing / women's clothing / tops / tees & tanks / basic,133,3,http://www.target.com/c/basic-tees-tanks-tops/-/N-4xpjz#?lnk=lnav_shop categories_1
4xpjy,Target / clothing / women's clothing / tops / tees & tanks / fashion,335,6,http://www.target.com/c/fashion-tees-tanks-tops/-/N-4xpjy#?lnk=lnav_shop categories_2
54xqk,Target / electronics / cell phones / at&t,85,2,http://www.target.com/c/at-t-mobile-featured-brands/-/N-54xqk?lnk=cat_nav_at&t
4slwl,Target / electronics / cell phones / pre-owned & refurbished phones,22,1,http://www.target.com/c/pre-owned-refurbished-phones-cell-electronics/-/N-4slwl
54xqj,Target / electronics / cell phones / sprint,18,1,http://www.target.com/c/sprint-mobile-featured-brands/-/N-54xqj?lnk=cat_nav_sprint
54xqi,Target / electronics / cell phones / verizon,32,1,http://www.target.com/c/verizon-mobile-featured-brands/-/N-54xqi?lnk=cat_nav_verizon
4xudd,Target / electronics / wearable technology / Apple watch,76,2,http://www.target.com/c/apple-watch-electronics-featured-brands/-/N-4xudd#?lnk=Other_AppW_101215_HEROCONTAINER%7CHEROCONTAINER%7CT:ShopByBrand%20Template3%7CC:CMS&intc=2996051%7Cnull
5xtng,Target / furniture / bedroom furniture / bedroom storage,115,2,http://www.target.com/c/bedroom-storage-furniture/-/N-5xtng
4ym22,Target / furniture / bedroom furniture / beds,817,14,http://www.target.com/c/beds-bedroom-furniture/-/N-4ym22
4yqqf,Target / furniture / bedroom furniture / daybeds,53,1,http://www.target.com/c/daybeds-bedroom-furniture/-/N-4yqqf
5xtnd,Target / furniture / bedroom furniture / dressers,175,3,http://www.target.com/c/dressers-bedroom-furniture/-/N-5xtnd
5xtnb,Target / furniture / bedroom furniture / mattresses,225,4,http://www.target.com/c/mattresses-bedroom-furniture/-/N-5xtnb
5xtna,Target / furniture / bedroom furniture / nightstands,161,3,http://www.target.com/c/nightstands-bedroom-furniture/-/N-5xtna
5xtmv,Target / furniture / home office furniture / desks,571,10,http://www.target.com/c/desks-home-office-furniture/-/N-5xtmv
5xtmo,Target / furniture / kitchen & dining furniture / bar & counter stools,1341,23,http://www.target.com/c/bar-counter-stools-kitchen-dining-furniture/-/N-5xtmo#?lnk=lnav_shop%20categories_2&intc=2726504%7Cnull
5xtmg,Target / furniture / kitchen & dining furniture / pantry & cupboards,15,1,http://www.target.com/c/pantry-cupboards-kitchen-dining-furniture/-/N-5xtmg#?lnk=lnav_shop%20categories_10&intc=2726504%7Cnull
5xtm5,Target / furniture / living room furniture / end & side tables,1417,24,http://www.target.com/c/end-side-tables-living-room-furniture/-/N-5xtm5
5xtme,Target / furniture / living room furniture / living room collections,218,4,http://www.target.com/c/living-room-collections-furniture/-/N-5xtme
5xtm2,Target / furniture / living room furniture / ottomans & benches,1062,18,http://www.target.com/c/ottomans-benches-living-room-furniture/-/N-5xtm2
5vgmy,Target / furniture / living room furniture / TV stands & entertainment centers / media storage,58,1,http://www.target.com/c/media-storage-tv-stands-entertainment-centers-living-room-furniture/-/N-5vgmy#?lnk=lnav_shop categories_2
5xtn8,Target / furniture / lounge seating / bean bags & lounge chairs,422,8,http://www.target.com/c/bean-bags-lounge-chairs-seating-furniture/-/N-5xtn8#?lnk=lnav_shop categories_1
4yd4n,Target / furniture / Abbyson Living,285,5,http://www.target.com/c/abbyson-living-furniture-ways-to-shop/-/N-4yd4n
4spmt,Target / furniture / Christopher Knight Home,997,17,http://www.target.com/c/christopher-knight-home-and-storage-org-featured-brands/-/N-4spmt
4vp6e,Target / furniture / pillowfort / pillowfort bedding,204,4,http://www.target.com/c/pillowfort-bedding-brand-shop/-/N-4vp6e#?lnk=Other_pllwfrt_0_0_HEROCONTAINER_3_2_2016_0%7CHEROCONTAINER%7CT:ShopByBrand%20Template3%7CC:CMS&intc=3167558%7Cnull
4vp6d,Target / furniture / pillowfort / pillowfort decor,143,3,http://www.target.com/c/pillowfort-decor-brand-shop/-/N-4vp6d#?lnk=Other_pllwfrt_0_0_HEROCONTAINER_3_2_2016_0%7CHEROCONTAINER%7CT:ShopByBrand%20Template3%7CC:CMS&intc=3167558%7Cnull
4vp6c,Target / furniture / pillowfort / pillowfort furniture,35,1,http://www.target.com/c/pillowfort-furniture-brand-shop/-/N-4vp6c#?lnk=Other_pllwfrt_0_0_HEROCONTAINER_3_2_2016_0%7CHEROCONTAINER%7CT:ShopByBrand%20Template3%7CC:CMS&intc=3167558%7Cnull
4vp69,Target / furniture / pillowfort / pillowfort lighting,82,2,http://www.target.com/c/pillowfort-lighting-brand-shop/-/N-4vp69#?lnk=Other_pllwfrt_0_0_HEROCONTAINER_3_2_2016_0%7CHEROCONTAINER%7CT:ShopByBrand%20Template3%7CC:CMS&intc=3167558%7Cnull
4vp6a,Target / furniture / pillowfort / pillowfort storage,123,3,http://www.target.com/c/pillowfort-storage-brand-shop/-/N-4vp6a#?lnk=Other_pllwfrt_0_0_HEROCONTAINER_3_2_2016_0%7CHEROCONTAINER%7CT:ShopByBrand%20Template3%7CC:CMS&intc=3167558%7Cnull
5szzl,Target / gift finder / gifts for baby / apparel,160,3,http://www.target.com/c/apparel-gifts-for-baby-gift-finder/-/N-5szzl
5szzm,Target / gift finder / gifts for baby / gear,272,5,http://www.target.com/c/gear-gifts-for-baby-gift-finder/-/N-5szzm
5szis,Target / gift finder / gifts for baby / keepsakes,39,1,http://www.target.com/c/keepsakes-gifts-for-baby-gift-finder/-/N-5szis
5szir,Target / gift finder / gifts for baby / toys,110,2,http://www.target.com/c/toys-gifts-for-baby-gift-finder/-/N-5szir
5t0ai,Target / gift finder / gifts for boys,109,2,http://www.target.com/c/gifts-for-boys-gift-finder/-/N-5t0ai#?lnk=lnav_shop categories_2
5t0al,Target / gift finder / gifts for her,141,3,http://www.target.com/c/gifts-for-her-gift-finder/-/N-5t0al#?lnk=ct_menu_10_2&intc=1865097|null
5xt12,"Target / grocery & essentials / baking & cooking / baking needs / baking chocolate, carob & cocoa",70,2,http://www.target.com/c/baking-chocolate-carob-cocoa-needs-cooking/-/N-5xt12#?lnk=lnav_shop categories_1
5xt0w,Target / grocery & essentials / baking & cooking / baking needs / dessert syrups & sauces,45,1,http://www.target.com/c/dessert-syrups-sauces-baking-needs-cooking/-/N-5xt0w#?lnk=lnav_shop categories_5
5xt0y,Target / grocery & essentials / baking & cooking / baking needs / dried fruit & raisins,57,1,http://www.target.com/c/dried-fruit-raisins-baking-needs-cooking/-/N-5xt0y#?lnk=lnav_shop categories_6
5xszo,Target / grocery & essentials / baking & cooking / oil & vinegar / lard & shortening,12,1,http://www.target.com/c/lard-shortening-oil-vinegar-baking-cooking/-/N-5xszo#?lnk=lnav_shop categories_3
4u9lw,Target / grocery & essentials / baking & cooking / oil & vinegar / olive oil,53,1,http://www.target.com/c/olive-oil-vinegar-baking-cooking/-/N-4u9lw#?lnk=lnav_shop categories_4
4u9lq,Target / grocery & essentials / baking & cooking / sugar & sweeteners / agave & honey,23,1,http://www.target.com/c/agave-honey-sugar-sweeteners-baking-cooking/-/N-4u9lq#?lnk=lnav_shop categories_1
5xt0r,Target / grocery & essentials / beverages,2754,46,http://www.target.com/c/beverages-grocery-essentials/-/N-5xt0r#?lnk=lnav_shop%20categories_15&intc=2776003%7Cnull
4uez2,Target / grocery & essentials / beverages / energy drinks,89,2,http://www.target.com/c/energy-drinks-beverages-grocery-essentials/-/N-4uez2#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_3&intc=2534054%7Cnull
5xt0n,Target / grocery & essentials / beverages / powdered & liquid drink mixes,149,3,http://www.target.com/c/powdered-liquid-drink-mixes-beverages-grocery-essentials/-/N-5xt0n#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_6&intc=2534054%7Cnull
4uez0,Target / grocery & essentials / beverages / protein drinks,58,1,http://www.target.com/c/protein-drinks-beverages-grocery-essentials/-/N-4uez0#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_7&intc=2534054%7Cnull
5xt0m,Target / grocery & essentials / beverages / soda pop,523,9,http://www.target.com/c/soda-pop-beverages-grocery-essentials/-/N-5xt0m#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_8&intc=2534054%7Cnull
4ueyz,Target / grocery & essentials / beverages / sports drinks,100,2,http://www.target.com/c/sports-drinks-beverages-grocery-essentials/-/N-4ueyz#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_9&intc=2534054%7Cnull
5xt0k,Target / grocery & essentials / beverages / water,353,6,http://www.target.com/c/water-beverages-grocery-essentials/-/N-5xt0k#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_10&intc=2534054%7Cnull
5xsxx,"Target / grocery & essentials / beverages / wine, beer & liquor / beer",310,6,http://www.target.com/c/beer-wine-liquor-beverages/-/N-5xsxx#?lnk=lnav_shop categories_1
5xsxw,"Target / grocery & essentials / beverages / wine, beer & liquor / spirits",134,3,http://www.target.com/c/spirits-wine-beer-liquor-beverages/-/N-5xsxw#?lnk=lnav_shop categories_2
5xt0c,Target / grocery & essentials / candy & gum / candy variety packs,73,2,http://www.target.com/c/candy-variety-packs-gum-grocery-essentials/-/N-5xt0c#?lnk=lnav_shop%20categories_1&intc=2776002%7Cnull
5xt08,Target / grocery & essentials / candy & gum / hard candy,138,3,http://www.target.com/c/hard-candy-gum-grocery-essentials/-/N-5xt08#?lnk=lnav_shop%20categories_5&intc=2776002%7Cnull
4ss7e,Target / grocery & essentials / candy & gum / mints,54,1,http://www.target.com/c/mints-candy-gum-grocery-essentials/-/N-4ss7e#?lnk=lnav_shop%20categories_7&intc=2776002%7Cnull
4tgoj,"Target / grocery & essentials / canned, jarred & packaged foods / canned & jarred peppers",39,1,http://www.target.com/c/canned-jarred-peppers-packaged-foods-grocery-essentials/-/N-4tgoj#?lnk=lnav_shop categories_1
5xszz,"Target / grocery & essentials / canned, jarred & packaged foods / canned & packaged beans",93,2,http://www.target.com/c/canned-packaged-beans-jarred-foods-grocery-essentials/-/N-5xszz#?lnk=lnav_shop categories_2
5xt02,"Target / grocery & essentials / canned, jarred & packaged foods / canned & packaged fruit",76,2,http://www.target.com/c/canned-packaged-fruit-jarred-foods-grocery-essentials/-/N-5xt02#?lnk=lnav_shop categories_3
4smjd,"Target / grocery & essentials / canned, jarred & packaged foods / canned & packaged meats",23,1,http://www.target.com/c/canned-packaged-meats-jarred-foods-grocery-essentials/-/N-4smjd#?lnk=lnav_shop categories_4
5xszy,"Target / grocery & essentials / canned, jarred & packaged foods / canned vegetables",209,4,http://www.target.com/c/canned-vegetables-jarred-packaged-foods-grocery-essentials/-/N-5xszy#?lnk=lnav_shop categories_5
4tgok,"Target / grocery & essentials / canned, jarred & packaged foods / relishes",13,1,http://www.target.com/c/relishes-canned-jarred-packaged-foods-grocery-essentials/-/N-4tgok#?lnk=lnav_shop categories_9
4ydo2,"Target / grocery & essentials / canned, jarred & packaged foods / tuna & seafood",99,2,http://www.target.com/c/tuna-seafood-canned-jarred-packaged-foods-grocery-essentials/-/N-4ydo2#?lnk=lnav_shop categories_12
4yi5n,"Target / grocery & essentials / coffee, tea & cocoa / cocoa",63,2,http://www.target.com/c/cocoa-coffee-tea-grocery-essentials/-/N-4yi5n#?lnk=lnav_shop%20categories_3&intc=2774501%7Cnull
4yi5o,"Target / grocery & essentials / coffee, tea & cocoa / tea",428,8,http://www.target.com/c/tea-coffee-cocoa-grocery-essentials/-/N-4yi5o#?lnk=lnav_shop%20categories_2&intc=2774501%7Cnull
5xszv,Target / grocery & essentials / condiments & salad dressing / coffee creamer & syrup,74,2,http://www.target.com/c/coffee-creamer-syrup-condiments-salad-dressing-grocery-essentials/-/N-5xszv#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_2&intc=3186051%7Cnull
5xszt,Target / grocery & essentials / condiments & salad dressing / ketchup,34,1,http://www.target.com/c/ketchup-condiments-salad-dressing-grocery-essentials/-/N-5xszt#?lnk=lnav_shop categories_4
4tgog,Target / grocery & essentials / condiments & salad dressing / mayonnaise,83,2,http://www.target.com/c/mayonnaise-condiments-salad-dressing-grocery-essentials/-/N-4tgog#?lnk=lnav_shop categories_5
4tgof,Target / grocery & essentials / condiments & salad dressing / mustard,63,2,http://www.target.com/c/mustard-condiments-salad-dressing-grocery-essentials/-/N-4tgof#?lnk=lnav_shop categories_6
4tgoe,Target / grocery & essentials / condiments & salad dressing / salad toppings,40,1,http://www.target.com/c/salad-toppings-condiments-dressing-grocery-essentials/-/N-4tgoe#?lnk=lnav_shop categories_8
4tgoc,Target / grocery & essentials / condiments & salad dressing / steak sauce,11,1,http://www.target.com/c/steak-sauce-condiments-salad-dressing-grocery-essentials/-/N-4tgoc#?lnk=lnav_shop categories_10
4tgoa,Target / grocery & essentials / condiments & salad dressing / wasabi,3,1,http://www.target.com/c/wasabi-condiments-salad-dressing-grocery-essentials/-/N-4tgoa#?lnk=lnav_shop categories_12
5xsy8,"Target / grocery & essentials / cookies, chips & snacks / applesauce & fruit cups",178,3,http://www.target.com/c/applesauce-fruit-cups-cookies-chips-snacks-grocery-essentials/-/N-5xsy8#?lnk=lnav_shop%20categories_4&intc=2659004%7Cnull
5xsy7,"Target / grocery & essentials / cookies, chips & snacks / chips",552,10,http://www.target.com/c/chips-cookies-snacks-grocery-essentials/-/N-5xsy7#?lnk=lnav_shop%20categories_5&intc=2659004%7Cnull
5xsy6,"Target / grocery & essentials / cookies, chips & snacks / crackers",346,6,http://www.target.com/c/crackers-cookies-chips-snacks-grocery-essentials/-/N-5xsy6#?lnk=lnav_shop%20categories_6&intc=2659004%7Cnull
5xsy1,"Target / grocery & essentials / cookies, chips & snacks / nuts & trail mix",346,6,http://www.target.com/c/nuts-trail-mix-cookies-chips-snacks-grocery-essentials/-/N-5xsy1#?lnk=lnav_shop%20categories_10&intc=2659004%7Cnull
5xsy0,"Target / grocery & essentials / cookies, chips & snacks / popcorn & pretzels",255,5,http://www.target.com/c/popcorn-pretzels-cookies-chips-snacks-grocery-essentials/-/N-5xsy0#?lnk=lnav_shop%20categories_11&intc=2659004%7Cnull
5xszl,Target / grocery & essentials / dairy / butter & margarine,57,1,http://www.target.com/c/butter-margarine-dairy-grocery-essentials/-/N-5xszl#?lnk=lnav_shop categories_1
5xszk,Target / grocery & essentials / dairy / cheese,336,6,http://www.target.com/c/cheese-dairy-grocery-essentials/-/N-5xszk#?lnk=lnav_shop categories_2
