url,name,full name,items,ta pages
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Featured_Shop/GiftsforHer/GiftsUnder25.jsp,Gifts Under $25,Shop  /  Women  /  Women's Plus  /  Gifts for Her  /  Gifts Under $25,36,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Designer/Accessories/Belts.jsp,Belts,Shop  /  Men  /  Designer  /  Accessories  /  Belts,36,2
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Pants/Joggers.jsp,Joggers,Shop  /  Men  /  Young Men's  /  Pants  /  Joggers,36,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/ApartmentLiving/BedBath/BeddingBasics.jsp,Bedding Basics,Shop  /  Bed & Bath  /  Apartment Living  /  Bed & Bath  /  Bedding Basics,36,2
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Featured_Shop/SportsFan/NCAA/SmallAppliances.jsp,Small Appliances,Shop  /  Bed & Bath  /  Sports Fan  /  NCAA  /  Small Appliances,36,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Kitchen/Food_Storage/Specialty.jsp,Specialty,Shop  /  For the Home  /  Kitchen  /  Food Storage  /  Specialty,36,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/SmallAppliances/MixersAccessories/Accessories.jsp,Accessories,Shop  /  For the Home  /  Small Appliances  /  Mixers & Accessories  /  Accessories,36,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/SportsFan/NCAA/LuggageBagsPacks.jsp,"Luggage, Bags & Packs","Shop  /  For the Home  /  Sports Fan  /  NCAA  /  Luggage, Bags & Packs",36,2
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/DressShirts/ShopbyCollar/Point.jsp,Point,Shop  /  Men  /  Young Men's  /  Dress Shirts  /  Shop by Collar  /  Point,36,2
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Featured_Shop/Gifts/FortheSportsFan/NCAA/SmallAppliances.jsp,Small Appliances,Shop  /  Bed & Bath  /  Gifts for All  /  For the Sports Fan  /  NCAA  /  Small Appliances,36,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Kitchen/Electrics/MixersAccessories/Accessories.jsp,Accessories,Shop  /  For the Home  /  Kitchen  /  Small Appliances  /  Mixers & Accessories  /  Accessories,36,2
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Beauty/Eyes/Eyebrows/ShopbyConcern/Shapeless.jsp,Shapeless,Shop  /  Beauty & Fragrance  /  Makeup  /  Eyes  /  Eyebrows  /  Concern  /  Shapeless,36,2
http://www.belk.com/AST/Main/Belk_Primary/Handbags_And_Accessories/Shop/HandbagsWallets/Clutches.jsp,Clutches,Shop  /  Handbags & Accessories  /  Clutches,35,2
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Shop/Coats_and_Vests.jsp,Women's Plus,Shop  /  Women  /  Coats & Vests  /  Women's Plus,35,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Sleepwear/Essentials.jsp,Essentials,"Shop  /  Women  /  Sleep, Lounge & Robes  /  Essentials",35,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Shorts/Athletic.jsp,Active,Shop  /  Men  /  Shorts  /  Active,35,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Featured_Shop/GiftsForHim/GiftsUnder50.jsp,Gifts Under $50,Shop  /  Men  /  Gifts For Him  /  Gifts Under $50,35,2
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Shop/Intimates/SlipsCamisoles.jsp,Slips & Camisoles,Shop  /  Juniors  /  Bras & Panties  /  Slips & Camisoles,35,2
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Featured_Shop/Trends/Ruffles.jsp,Ruffles,Shop  /  Juniors  /  Trends  /  Ruffles,35,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Babies/Baby_Gifts_and_Accessories/BurpCloths.jsp,Burp Cloths,Shop  /  Kids  /  Gifts & Essentials  /  Burp Cloths,35,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Babies/Baby_Gifts_and_Accessories/ForTheBath.jsp,For the Bath,Shop  /  Kids  /  Gifts & Essentials  /  For the Bath,35,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Girls/Girls46x/Sets.jsp,Sets,Shop  /  Kids  /  Girls (4-6x)  /  Sets,35,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Boys/Boys820/CoatsJackets.jsp,Coats & Jackets,Shop  /  Kids  /  Boys (8-20)  /  Coats & Jackets,35,2
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Bath_Body/HandNailCare.jsp,Hand & Nail Care,Shop  /  Beauty & Fragrance  /  Bath & Body  /  Hand & Nail Care,35,2
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Skincare/Lip_Treatment.jsp,Lip Treatments,Shop  /  Beauty & Fragrance  /  Skincare  /  Lip Treatments,35,2
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/AnimalInstincts/Earrings.jsp,Earrings,Shop  /  Jewelry & Watches  /  Animal Instincts  /  Earrings,35,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/WallDecor/Transportation.jsp,Transportation,Shop  /  For the Home  /  Wall Art  /  Transportation,35,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Intimates/Bras/Strapless_Specialty.jsp,Strapless,"Shop  /  Women  /  Bras, Panties & Lingerie  /  Bras  /  Strapless",35,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Intimates/Bras/TShirtBra.jsp,T Shirt Bra,"Shop  /  Women  /  Bras, Panties & Lingerie  /  Bras  /  T Shirt Bra",35,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Sleepwear/Robes/Long.jsp,Long,"Shop  /  Women  /  Sleep, Lounge & Robes  /  Robes & Caftans  /  Long",35,2
http://www.belk.com/AST/Main/Belk_Primary/Petites/Featured_Shop/GiftsforHer/GiftsUnder50.jsp,Gifts Under $50,Shop  /  Women  /  Petites  /  Gifts for Her  /  Gifts Under $50,35,2
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Featured_Shop/GiftsforHer/GiftsUnder100.jsp,Gifts Under $100,Shop  /  Women  /  Women's Plus  /  Gifts for Her  /  Gifts Under $100,35,2
http://www.belk.com/AST/Main/Belk_Primary/Big_Tall/Shop/Pants/Casual.jsp,Big & Tall,Shop  /  Men  /  Pants  /  Casual  /  Big & Tall,35,2
http://www.belk.com/AST/Main/Belk_Primary/Big_Tall/Shop/UnderwearSocks/Socks.jsp,Big & Tall,Shop  /  Men  /  Underwear & Socks  /  Socks  /  Big & Tall,35,2
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Shorts/Athletic.jsp,Athletic,Shop  /  Men  /  Young Men's  /  Shorts  /  Athletic,35,2
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Shop/Sleepwear/SleepSeparates/Bottoms.jsp,Bottoms,"Shop  /  Juniors  /  Sleep, Lounge & Robes  /  Sleep Separates  /  Bottoms",35,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Girls/ToddlerGirl/TopsTees/ShortSleeve.jsp,Short sleeve,Shop  /  Kids  /  Toddler (2T-4T)  /  Tops & Tees  /  Short sleeve,35,2
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Bath_Body/Bath/SoapBodyWash.jsp,Soap & Body Wash,Shop  /  Beauty & Fragrance  /  Bath & Body  /  Bath  /  Soap & Body Wash,35,2
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Kids/Boys/ToddlerBoy/Boots.jsp,Boots,Shop  /  Shoes  /  Boys  /  Toddler Boys  /  Boots,35,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/WallDecor/Transportation.jsp,Transportation,Shop  /  For the Home  /  Home Decor  /  Wall Art  /  Transportation,35,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Kitchen/Food_Storage/LunchBags.jsp,Lunch Bags & On the Go,Shop  /  For the Home  /  Kitchen  /  Food Storage  /  Lunch Bags & On the Go,35,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/MoreFortheHome/HomeCare/IronsGarmentSteamers.jsp,Irons & Garment Steamers,Shop  /  For the Home  /  More For the Home  /  Organization & Cleaning  /  Irons & Garment Steamers,35,2
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Shop/Suits/Separates/Tops.jsp,Women's Plus,Shop  /  Women  /  Suits & Separates  /  Separates  /  Tops  /  Women's Plus,35,2
http://www.belk.com/AST/Main/Belk_Primary/Big_Tall/Shop/SuitsSportcoats/Suit_Separates/SuitCoats.jsp,Coats,Shop  /  Men  /  Suits & Sport Coats  /  Big & Tall  /  Suit Separates  /  Coats,35,2
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Jeans/ShopbyFit/Regular.jsp,Regular,Shop  /  Men  /  Young Men's  /  Jeans  /  Shop by Fit  /  Regular,35,2
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Beauty/Eyes/Eyebrows/Gel.jsp,Gel,Shop  /  Beauty & Fragrance  /  Makeup  /  Eyes  /  Eyebrows  /  Gel,35,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/ApartmentLiving/BedBath/Bedding/Comforters.jsp,Comforters,Shop  /  Bed & Bath  /  Apartment Living  /  Bed & Bath  /  Bedding  /  Comforters,35,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/ApartmentLiving/FortheHome/OrganizationStorage/IronsGarmentSteamers.jsp,Irons & Garment Steamers,Shop  /  Bed & Bath  /  Apartment Living  /  For the Home  /  Organization & Storage  /  Irons & Garment Steamers,35,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Kitchen/Coffee/Coffee/BoxCount.jsp,Shop by Box Count,"Shop  /  For the Home  /  Kitchen  /  Coffee, Tea & Espresso  /  Beverage Pods  /  Shop by Box Count",35,2
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Beauty/Eyes/Eyebrows/ShopbyConcern/Patchy.jsp,Patchy,Shop  /  Beauty & Fragrance  /  Makeup  /  Eyes  /  Eyebrows  /  Concern  /  Patchy,35,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Contemporary/Skirts.jsp,Skirts,Shop  /  Women  /  Contemporary  /  Skirts,34,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Tees/Henley.jsp,Henley,Shop  /  Men  /  T-Shirts  /  Henley,34,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Featured_Shop/Trends/BermudaShort.jsp,Bermuda Short,Shop  /  Men  /  Trends  /  Bermuda Short,34,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Featured_Shop/UniformsWorkwear/Uniforms.jsp,Uniforms,Shop  /  Men  /  Uniforms & Workwear  /  Uniforms,34,2
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Shop/Sweaters/Pullover.jsp,Pullover,Shop  /  Juniors  /  Sweaters  /  Pullover,34,2
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Featured_Shop/BoutiqueBrands/Dresses.jsp,Dresses,Shop  /  Juniors  /  Boutique Collections  /  Dresses,34,2
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Featured_Shop/GiftsForHer/Activewear.jsp,Activewear,Shop  /  Juniors  /  Gifts For Her  /  Activewear,34,2
http://www.belk.com/AST/Main/Belk_Primary/Handbags_And_Accessories/Featured_Shop/DesignerHandbags/TechAccessories.jsp,Tech Accessories,Shop  /  Handbags & Accessories  /  Designer Handbags  /  Tech Accessories,34,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Activewear/ShopByActivity/GymTraining.jsp,Gym & Training,Shop  /  Women  /  Activewear  /  Shop by Activity  /  Gym & Training,34,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Activewear/ShopByActivity/Outdoor.jsp,Outdoor,Shop  /  Women  /  Activewear  /  Shop by Activity  /  Outdoor,34,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Intimates/Shapewear/Camisoles_Tanks.jsp,Camisoles & Tanks,"Shop  /  Women  /  Bras, Panties & Lingerie  /  Shapewear  /  Camisoles & Tanks",34,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Jeans/ShopByRise/SitsAboveWaist.jsp,High Rise,Shop  /  Women  /  Jeans  /  Shop by Rise  /  High Rise,34,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Swimwear/SwimsuitTops/BraTop.jsp,Bra Top,Shop  /  Women  /  Swimwear  /  Swimsuit Tops  /  Bra Top,34,2
http://www.belk.com/AST/Main/Belk_Primary/Big_Tall/Shop/Designer/CasualShirts.jsp,Big & Tall,Shop  /  Men  /  Designer  /  Casual Shirts  /  Big & Tall,34,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/DressShirts/ShopbyFit/Classic.jsp,Classic,Shop  /  Men  /  Dress Shirts  /  Shop by Fit  /  Classic,34,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Shorts/Fit/AbovetheKnee.jsp,Above the Knee,Shop  /  Men  /  Shorts  /  Shop by Length  /  Above the Knee,34,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/SportsFan/NBA/Accessories.jsp,Accessories,Shop  /  Men  /  Sports Fan  /  NBA  /  Accessories,34,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/SportsFan/NHL/Accessories.jsp,Accessories,Shop  /  Men  /  Sports Fan  /  NHL  /  Accessories,34,2
http://www.belk.com/AST/Main/Belk_Primary/Big_Tall/Featured_Shop/Stretch/SuitsSportcoats.jsp,Suits & Sportcoats,Shop  /  Men  /  Big & Tall  /  Stretch  /  Suits & Sportcoats,34,2
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Pants/Dress.jsp,Dress,Shop  /  Men  /  Young Men's  /  Pants  /  Dress,34,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Featured_Shop/Stretch/BigTall/SuitsSportcoats.jsp,Suits & Sport Coats,Shop  /  Men  /  Stretch  /  Big & Tall  /  Suits & Sport Coats,34,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Boys/Boys47/Active/Pants.jsp,Pants,Shop  /  Kids  /  Boys (4-7)  /  Activewear  /  Pants,34,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Boys/Boys820/Shirts/Polos.jsp,Polos,Shop  /  Kids  /  Boys (8-20)  /  Shirts  /  Polos,34,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Activewear/Boys/Accessories.jsp,Accessories,Shop  /  Kids  /  Activewear  /  Boys  /  Accessories,34,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Activewear/Girls/ToddlerGirls.jsp,Toddler Girls,Shop  /  Kids  /  Activewear  /  Girls  /  Toddler Girls,34,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/HolidayShop/Baby/BabyGirls.jsp,Baby Girls,Shop  /  Kids  /  Holiday Shop  /  Baby  /  Baby Girls,34,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Trends_Shop/Boys_820/Outdoor.jsp,Outdoor,Shop  /  Kids  /  Trends Shop  /  Boys 8-20  /  Outdoor,34,2
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Beauty/Brushes/Brow.jsp,Brow,Shop  /  Beauty & Fragrance  /  Makeup  /  Brushes  /  Brow,34,2
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Featured_Shop/SkincareSolutions/DrySkin/Moisturize.jsp,Moisturize,Shop  /  Beauty & Fragrance  /  Skincare Solutions  /  Dry Skin  /  Moisturize,34,2
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Kids/Baby/Girls/DressShoes.jsp,Dress Shoes,Shop  /  Shoes  /  Baby  /  Girls  /  Dress Shoes,34,2
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Kids/Girls/InfantGirl/DressShoes.jsp,Dress Shoes,Shop  /  Shoes  /  Girls  /  Infant Girls  /  Dress Shoes,34,2
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Kids/Girls/ToddlerGirl/DressShoes.jsp,Dress Shoes,Shop  /  Shoes  /  Girls  /  Toddler Girls  /  Dress Shoes,34,2
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Shop/Intimates/Shapewear/CamisolesTanks.jsp,Camisoles & Tanks,"Shop  /  Women  /  Bras, Panties & Lingerie  /  Shapewear  /  Women's Plus  /  Camisoles & Tanks",34,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/SportsFan/NBA/Accessories/GiftsGadgets.jsp,Gifts & Gadgets,Shop  /  Men  /  Sports Fan  /  NBA  /  Accessories  /  Gifts & Gadgets,34,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/SportsFan/NHL/Accessories/GiftsGadgets.jsp,Gifts & Gadgets,Shop  /  Men  /  Sports Fan  /  NHL  /  Accessories  /  Gifts & Gadgets,34,2
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/UnderwearSocks/Socks/Casual.jsp,Casual,Shop  /  Men  /  Young Men's  /  Underwear & Socks  /  Socks  /  Casual,34,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Activewear/Boys/Boys47/Pants.jsp,Pants,Shop  /  Kids  /  Activewear  /  Boys  /  Boys 4-7  /  Pants,34,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/ApartmentLiving/FortheHome/HomeDecor/Rugs.jsp,Rugs,Shop  /  Bed & Bath  /  Apartment Living  /  For the Home  /  Home Decor  /  Rugs,34,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/HolidayEntertaining/BedBath/BeddingBasics/Sheets.jsp,Sheets,Shop  /  Bed & Bath  /  Holiday Entertaining  /  Bed & Bath  /  Bedding Basics  /  Sheets,34,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/Frames/Sentiment/MoreCaptions.jsp,More Captions,Shop  /  For the Home  /  Home Decor  /  Picture Frames & Albums  /  Shop By Theme  /  More Captions,34,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Kitchen/Coffee/Coffee/BeverageType.jsp,Shop by Beverage Type,"Shop  /  For the Home  /  Kitchen  /  Coffee, Tea & Espresso  /  Beverage Pods  /  Shop by Beverage Type",34,2
http://www.belk.com/AST/Main/Belk_Primary/Handbags_And_Accessories/Shop/Womens_Hosiery_Socks/Shapewear.jsp,Shapewear,Shop  /  Handbags & Accessories  /  Shapewear,33,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Pants/TrouserWideLeg.jsp,Trouser & Wide Leg,Shop  /  Women  /  Pants  /  Trouser & Wide Leg,33,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Swimwear/ActiveSport.jsp,Active Sport,Shop  /  Women  /  Swimwear  /  Active Sport,33,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Featured_Shop/Trends/Handcrafted.jsp,Handcrafted,Shop  /  Women  /  Trends-the EDIT  /  Handcrafted,33,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Featured_Shop/ModernMan/BlazersSportcoats.jsp,Blazers & Sportcoats,Shop  /  Men  /  Modern Man  /  Blazers & Sportcoats,33,2
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Featured_Shop/GiftsForHer/Dresses.jsp,Dresses,Shop  /  Juniors  /  Gifts For Her  /  Dresses,33,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Babies/Baby_Gifts_and_Accessories/Milestones.jsp,Milestones,Shop  /  Kids  /  Gifts & Essentials  /  Milestones,33,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Girls/Accessories/Hosiery.jsp,Hosiery,Shop  /  Kids  /  Accessories  /  Hosiery,33,2
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Mens/Designer/boatshoes.jsp,Boat Shoes,Shop  /  Shoes  /  Designer  /  Boat Shoes,33,2
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Shop/Bed/DesignerBedding/Coastal.jsp,Coastal,Shop  /  Bed & Bath  /  Designer Bedding  /  Coastal,33,2
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Shop/BeddingBasics/MattressPads/FiberFilledMattressPads.jsp,Fiber Filled Mattress Pads,Shop  /  Bed & Bath  /  Mattress Pads  /  Fiber Filled Mattress Pads,33,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Kitchen/GrillingBBQ.jsp,Grilling & BBQ,Shop  /  For the Home  /  Kitchen  /  Grilling & BBQ,33,2
http://www.belk.com/AST/Main/Belk_Primary/Petites/Featured_Shop/GiftsforHer/Sweaters.jsp,Sweaters,Shop  /  Women  /  Petites  /  Gifts for Her  /  Sweaters,33,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Pants/Casual/Comfort.jsp,Comfort Waist,Shop  /  Men  /  Pants  /  Casual  /  Comfort Waist,33,2
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Shop/TopsTees/Active/Tanks.jsp,Tanks,Shop  /  Juniors  /  Tops  /  Active  /  Tanks,33,2
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Featured_Shop/OnlineExclusives/Womens/ClogsMules.jsp,Clogs & Mules,Shop  /  Shoes  /  Online Exclusives  /  Women's  /  Clogs & Mules,33,2
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/BrideBridalParty/FortheGroom/Accessories.jsp,Accessories,Shop  /  Jewelry & Watches  /  Wedding Jewelry  /  For the Groom  /  Accessories,33,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Dining_Entertaining/Serveware/Glass.jsp,Glass,Shop  /  For the Home  /  Dining & Entertaining  /  Serveware  /  Glass,33,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Kitchen/Coffee/Accessories.jsp,Accessories,"Shop  /  For the Home  /  Kitchen  /  Coffee, Tea & Espresso  /  Accessories",33,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/MoreFortheHome/Electronics/HumidifiersAirPurifiers.jsp,Humidifiers & Air Purifiers,Shop  /  For the Home  /  More For the Home  /  Electronics & Gadgets  /  Humidifiers & Air Purifiers,33,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/MoreFortheHome/PersonalCare/HumidifiersAirPurifiers.jsp,Humidifiers & Air Purifiers,Shop  /  For the Home  /  More For the Home  /  Health & Personal Care  /  Humidifiers & Air Purifiers,33,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/MoreFortheHome/HomeCare/FloorCare.jsp,Vacuums & Floor Care,Shop  /  For the Home  /  More For the Home  /  Organization & Cleaning  /  Vacuums & Floor Care,33,2
http://www.belk.com/AST/Main/Belk_Primary/Petites/Shop/Jeans/ShopbyRise/MidRise.jsp,Mid Rise,Shop  /  Women  /  Jeans  /  Petites  /  Shop by Rise  /  Mid Rise,33,2
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Beauty/Face/Blush/Cream.jsp,Cream,Shop  /  Beauty & Fragrance  /  Makeup  /  Face  /  Blush  /  Cream,33,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Girls/Girls_Plus_Clothing.jsp,Girls Plus Clothing,Shop  /  Kids  /  Girls Plus Clothing,32,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Sweaters/Tunic.jsp,Tunic,Shop  /  Women  /  Sweaters  /  Tunic,32,2
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Featured_Shop/GiftsForHer/GiftsUnder50.jsp,Gifts Under $50,Shop  /  Juniors  /  Gifts For Her  /  Gifts Under $50,32,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Babies/Boys/Shoes.jsp,Shoes,Shop  /  Kids  /  Baby Boy (0-24m)  /  Shoes,32,2
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Girls/Girls716/Skirts.jsp,Skirts,Shop  /  Kids  /  Girls (7-16)  /  Skirts,32,2
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Featured_Shop/SportsFan/MLB.jsp,MLB,Shop  /  Bed & Bath  /  Sports Fan  /  MLB,32,2
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/SportsFan/MLB.jsp,MLB,Shop  /  For the Home  /  Sports Fan  /  MLB,32,2
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/SportsFan/NCAA/CoatsJackets.jsp,Coats & Jackets,Shop  /  Women  /  Sports Fan  /  NCAA  /  Coats & Jackets,32,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/DressShirts/ShopbyFit/Slim.jsp,Slim,Shop  /  Men  /  Dress Shirts  /  Shop by Fit  /  Slim,32,2
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/UnderwearSocks/Socks/Dress.jsp,Dress,Shop  /  Men  /  Underwear & Socks  /  Socks  /  Dress,32,2
http://www.belk.com/AST/Main/Belk_Primary/Juniors_Plus/Featured_Shop/Trends/Handcrafted.jsp,Handcrafted,Shop  /  Juniors  /  Juniors Plus  /  Trends  /  Handcrafted,32,2
