category id,url,name,Full Name,items,Pages
963c566c566,https://www.dollartree.com/Wholesale-Supplies-for-Hospitals-and-Care-Facilities-at-DollarTree-com/writing-supplies/963c566c566/index.cat,Pens & Pencils,Home  /  Shop by Business  /  Care Facilities  /  Pens & Pencils,71,4
1248c535c535,https://www.dollartree.com/Seasonal-Holidays/barbecue/1248c535c535/index.cat,Picnics & Barbecue,Home  /  Seasonal & Holidays  /  Picnics & Barbecue,73,4
500c526c1350,https://www.dollartree.com/household/kitchen-dining/Picnics-Barbecue/500c526c1350/index.cat,Picnics & Barbecue,Home  /  Household  /  Kitchen & Dining  /  Picnics & Barbecue,73,4
963c526c1350,https://www.dollartree.com/Wholesale-Supplies-for-Hospitals-and-Care-Facilities-at-DollarTree-com/kitchen-dining/Picnics-Barbecue/963c526c1350/index.cat,Picnics & Barbecue,Home  /  Shop by Business  /  Care Facilities  /  Kitchen & Dining  /  Picnics & Barbecue,73,4
962c526c1350,https://www.dollartree.com/Wholesale-Church-Supplies-Bibles-and-Personal-Care-at-DollarTree-com/kitchen-dining/Picnics-Barbecue/962c526c1350/index.cat,Picnics & Barbecue,Home  /  Shop by Business  /  Religious & Nonprofit Organizations  /  Kitchen & Dining  /  Picnics & Barbecue,73,4
610c613c613,https://www.dollartree.com/office-school/desktop-accessories/610c613c613/index.cat,Desktop Accessories,Home  /  Office & School  /  Desktop Accessories,76,4
610c567c567,https://www.dollartree.com/office-school/paper-notebooks/610c567c567/index.cat,Paper & Notebooks,Home  /  Office & School  /  Paper & Notebooks,85,5
958c544c544,https://www.dollartree.com/Wholesale-Floral-Supplies-Flower-Shop-Supplies-at-DollarTree-com/candles-candleholders/958c544c544/index.cat,Candles,Home  /  Shop by Business  /  Florists & Gift Shops  /  Candles,85,5
959c544c544,https://www.dollartree.com/Wholesale-Restaurant-Supplies-Glassware-and-Barware-at-DollarTree-com/candles-candleholders/959c544c544/index.cat,Candles,"Home  /  Shop by Business  /  Restaurants, Bars & Hospitality  /  Candles",85,5
960c544c544,https://www.dollartree.com/Event-Planning-Supplies-Wholesale-Wedding-Decor-at-DollarTree-com/candles-candleholders/960c544c544/index.cat,Candles,Home  /  Shop by Business  /  Wedding & Event Planners  /  Candles,85,5
963c567c567,https://www.dollartree.com/Wholesale-Supplies-for-Hospitals-and-Care-Facilities-at-DollarTree-com/paper-notebooks/963c567c567/index.cat,Paper & Notebooks,Home  /  Shop by Business  /  Care Facilities  /  Paper & Notebooks,85,5
962c544c544,https://www.dollartree.com/Wholesale-Church-Supplies-Bibles-and-Personal-Care-at-DollarTree-com/candles-candleholders/962c544c544/index.cat,Candles,Home  /  Shop by Business  /  Religious & Nonprofit Organizations  /  Candles,85,5
500c559c544,https://www.dollartree.com/household/floral/candles-candleholders/500c559c544/index.cat,Candles,Home  /  Household  /  Floral  /  Candles,85,5
500c542c544,https://www.dollartree.com/household/home-decor/candles-candleholders/500c542c544/index.cat,Candles,Home  /  Household  /  Home Decor  /  Candles,85,5
574c511c578,https://www.dollartree.com/party-supplies/tableware/plates/574c511c578/index.cat,Plates,Home  /  Party Supplies  /  Tableware  /  Plates,85,5
960c511c578,https://www.dollartree.com/Event-Planning-Supplies-Wholesale-Wedding-Decor-at-DollarTree-com/tableware/plates/960c511c578/index.cat,Plates,Home  /  Shop by Business  /  Wedding & Event Planners  /  Tableware  /  Plates,85,5
961c508c508,https://www.dollartree.com/Cleaning-Supplies-for-Business-Janitorial-Products-at-DollarTree-com/cleaning-tools/961c508c508/index.cat,Cleaning Tools,Home  /  Shop by Business  /  Cleaning Services  /  Cleaning Tools,92,5
500c501c508,https://www.dollartree.com/household/cleaning/cleaning-tools/500c501c508/index.cat,Cleaning Tools,Home  /  Household  /  Cleaning  /  Cleaning Tools,92,5
574c590c1363,https://www.dollartree.com/party-supplies/gift-wrap-bags-accessories/Gift-Bags/574c590c1363/index.cat,Gift Bags,"Home  /  Party Supplies  /  Gift Wrap, Bags & Accessories  /  Gift Bags",96,5
500c565,https://www.dollartree.com/household/arts-and-crafts/500c565/index.cat,Arts and Crafts,Home  /  Household  /  Arts and Crafts,97,5
610c615,https://www.dollartree.com/office-school/arts-crafts/610c615/index.cat,Arts & Crafts,Home  /  Office & School  /  Arts & Crafts,97,5
629c1102c1102,https://www.dollartree.com/toys/Craft-Supplies/629c1102c1102/index.cat,Craft Supplies,Home  /  Toys & Crafts  /  Craft Supplies,97,5
1155c1126c1128,https://www.dollartree.com/Xtreme-Values-New-Arrivals/Pick-Pack-Smaller-Quantities/Household/1155c1126c1128/index.cat,Household,Home  /  Xtreme Values & New Arrivals  /  Pick & Pack - Smaller Quantities  /  Household,102,6
1155c1126c1131,https://www.dollartree.com/Xtreme-Values-New-Arrivals/Pick-Pack-Smaller-Quantities/Office-School/1155c1126c1131/index.cat,Office & School,Home  /  Xtreme Values & New Arrivals  /  Pick & Pack - Smaller Quantities  /  Office & School,104,6
1155c653c653,https://www.dollartree.com/Xtreme-Values-New-Arrivals/new-arrivals/1155c653c653/index.cat,New Arrivals,Home  /  Xtreme Values & New Arrivals  /  New Arrivals,108,6
959c532c532,https://www.dollartree.com/Wholesale-Restaurant-Supplies-Glassware-and-Barware-at-DollarTree-com/kitchen-utensils-accessories/959c532c532/index.cat,Kitchen Utensils,"Home  /  Shop by Business  /  Restaurants, Bars & Hospitality  /  Kitchen Utensils",110,6
500c526c532,https://www.dollartree.com/household/kitchen-dining/kitchen-utensils-accessories/500c526c532/index.cat,Kitchen Utensils,Home  /  Household  /  Kitchen & Dining  /  Kitchen Utensils,110,6
963c526c532,https://www.dollartree.com/Wholesale-Supplies-for-Hospitals-and-Care-Facilities-at-DollarTree-com/kitchen-dining/kitchen-utensils-accessories/963c526c532/index.cat,Kitchen Utensils,Home  /  Shop by Business  /  Care Facilities  /  Kitchen & Dining  /  Kitchen Utensils,110,6
962c526c532,https://www.dollartree.com/Wholesale-Church-Supplies-Bibles-and-Personal-Care-at-DollarTree-com/kitchen-dining/kitchen-utensils-accessories/962c526c532/index.cat,Kitchen Utensils,Home  /  Shop by Business  /  Religious & Nonprofit Organizations  /  Kitchen & Dining  /  Kitchen Utensils,110,6
500c526c533,https://www.dollartree.com/household/kitchen-dining/linens-towels/500c526c533/index.cat,Linens & Towels,Home  /  Household  /  Kitchen & Dining  /  Linens & Towels,112,6
963c526c533,https://www.dollartree.com/Wholesale-Supplies-for-Hospitals-and-Care-Facilities-at-DollarTree-com/kitchen-dining/linens-towels/963c526c533/index.cat,Linens & Towels,Home  /  Shop by Business  /  Care Facilities  /  Kitchen & Dining  /  Linens & Towels,112,6
962c526c533,https://www.dollartree.com/Wholesale-Church-Supplies-Bibles-and-Personal-Care-at-DollarTree-com/kitchen-dining/linens-towels/962c526c533/index.cat,Linens & Towels,Home  /  Shop by Business  /  Religious & Nonprofit Organizations  /  Kitchen & Dining  /  Linens & Towels,112,6
500c512c512,https://www.dollartree.com/household/food-storage/500c512c512/index.cat,Food Storage,Home  /  Household  /  Food Storage,127,7
1149c512c512,https://www.dollartree.com/Food-Snacks-Drinks/food-storage/1149c512c512/index.cat,Food Storage,Home  /  Food & Pantry  /  Food Storage,127,7
500c541c541,https://www.dollartree.com/household/storage-organization/500c541c541/index.cat,Storage & Organization,Home  /  Household  /  Storage & Organization,136,7
610c541c541,https://www.dollartree.com/office-school/storage-organization/610c541c541/index.cat,Storage & Organization,Home  /  Office & School  /  Storage & Organization,136,7
1155c1126c1129,https://www.dollartree.com/Xtreme-Values-New-Arrivals/Pick-Pack-Smaller-Quantities/Party-Supplies/1155c1126c1129/index.cat,Party Supplies,Home  /  Xtreme Values & New Arrivals  /  Pick & Pack - Smaller Quantities  /  Party Supplies,299,15
